id,original_id,original_tweet_time,retweet_time,user,user_join_date,user_followers_count,user_id,text
1254032624777154560,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:51 +0000 2020,karlmoore7777,Fri Sep 13 13:33:11 +0000 2019,15,1172503428981039106,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032624919752706,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:51 +0000 2020,Mimi_Florida,Sun Sep 07 23:42:08 +0000 2014,5480,2764357665,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032625385320450,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:51 +0000 2020,Glenburns3,Wed Feb 22 17:01:02 +0000 2012,1702,499945135,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032626144489474,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:51 +0000 2020,GiseleGrimes74,Fri Sep 29 22:28:04 +0000 2017,3882,913893163689013253,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032626681249792,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:51 +0000 2020,BaylorFan4Ever,Fri Apr 18 19:28:09 +0000 2014,363,2451843236,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032627243180032,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:51 +0000 2020,BudithiRaman,Mon Dec 17 17:29:39 +0000 2018,17,1074718279531298817,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032627251773442,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:51 +0000 2020,Erinseeking,Mon May 23 22:28:56 +0000 2011,2590,304088375,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032630024228866,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:52 +0000 2020,Mick2117,Tue Jul 26 17:22:50 +0000 2016,1506,757989565600858112,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032633048203264,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:53 +0000 2020,Addy63956660,Tue Sep 12 01:55:11 +0000 2017,679,907422303826345985,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032633186615297,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:53 +0000 2020,sethjlevy,Wed Jun 10 00:27:09 +0000 2009,20291,45989687,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032633413144576,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:53 +0000 2020,markdbarnes,Wed Jul 01 23:26:32 +0000 2009,1739,52889257,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032638341533697,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:54 +0000 2020,AuthorAnnBaker,Wed Mar 28 17:43:57 +0000 2012,1997,539325012,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032642267324416,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:55 +0000 2020,politicallypsed,Tue Jul 28 04:17:23 +0000 2009,2853,60808165,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032642867171328,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:55 +0000 2020,PollsnOpinions,Sat Oct 22 19:20:08 +0000 2016,3317,789909218757316608,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032642955046919,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:55 +0000 2020,bedwell_scott,Sat Jun 23 16:40:15 +0000 2018,906,1010563193947557888,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032643038969857,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:55 +0000 2020,citigirl555,Tue Jan 26 23:23:11 +0000 2010,2949,108751302,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032643773128704,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:55 +0000 2020,MarathonerNYC,Sat Jan 24 00:08:50 +0000 2009,3930,19423796,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032644662321152,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:55 +0000 2020,CroftyLara25,Mon Jul 09 18:39:45 +0000 2012,1349,631398702,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032645731823617,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:56 +0000 2020,Kristin59962925,Tue Jun 25 16:01:55 +0000 2019,1395,1143549893681848320,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032647006773252,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:56 +0000 2020,San_Diego_858,Sun Mar 05 20:28:16 +0000 2017,87,838486337804128256,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032648181288968,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:56 +0000 2020,KilloAbori,Fri Apr 29 21:01:50 +0000 2016,687,726154548415451137,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032651314495490,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:57 +0000 2020,bannedbeluga,Wed Oct 17 17:09:06 +0000 2018,72,1052607446215208961,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032653340246016,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:58 +0000 2020,MAGA_Engineer,Sat Jul 29 01:02:27 +0000 2017,28196,891101580623323136,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032654854434821,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:58 +0000 2020,ronmiller783,Tue Feb 02 22:33:26 +0000 2016,457,4872703431,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032655395500032,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:58 +0000 2020,Frankst11249338,Thu Apr 09 23:57:39 +0000 2020,12,1248399650010390528,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032656595136512,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:58 +0000 2020,lindathomas102,Sat Oct 25 17:15:41 +0000 2014,57955,2877123289,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032656968417280,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:58 +0000 2020,jim7911,Sun Sep 13 15:58:22 +0000 2009,4851,73910949,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032656972595200,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:58 +0000 2020,ItalianTonyQ,Wed Jun 29 01:38:08 +0000 2016,1060,747967353682550784,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032657102573569,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:58 +0000 2020,CynthiaWeishaar,Thu Feb 12 13:20:50 +0000 2009,414,20676095,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032658369110023,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:59 +0000 2020,towson6719,Thu Apr 27 14:18:46 +0000 2017,599,857599909662478336,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032658872651776,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:59 +0000 2020,bamanicky,Wed May 25 18:47:50 +0000 2016,1377,735542911132110849,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032659082182657,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:59 +0000 2020,Debsie53,Sun Jun 03 04:25:50 +0000 2012,4530,598008776,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032659384279041,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:59 +0000 2020,Crowe78Kathryn,Mon Dec 26 16:20:34 +0000 2016,1896,813419241416388610,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032659862286338,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:59 +0000 2020,evasnchz7,Tue Jan 17 03:48:14 +0000 2012,584,466162552,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032659887644675,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:59 +0000 2020,Heather01225695,Mon Apr 06 01:27:32 +0000 2020,14,1246972731113037824,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032660923666433,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:59 +0000 2020,PaulWxford,Mon Dec 10 08:17:05 +0000 2012,2,1001204130,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032661326245888,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:59 +0000 2020,MikeTousignant1,Mon Dec 11 17:17:49 +0000 2017,8975,940269402435579904,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032666585960450,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:01 +0000 2020,James6foot5HIGH,Tue Jul 09 19:21:01 +0000 2019,1083,1148673429123608576,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032666929688576,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:01 +0000 2020,planet__plastic,Mon Mar 19 06:32:46 +0000 2012,1410,529158240,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032668574048260,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:01 +0000 2020,wdwdisneyland7,Tue Jun 30 19:32:33 +0000 2009,2266,52493415,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032669693939713,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:01 +0000 2020,Lovable019,Mon Jan 16 12:08:43 +0000 2012,1051,465490127,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032670285152256,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:02 +0000 2020,myheroisme5,Sat Sep 22 06:12:37 +0000 2012,36,839199998,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032671044403205,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:02 +0000 2020,Auburngirlx,Thu Oct 07 23:27:39 +0000 2010,21209,199883469,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032672072105984,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:02 +0000 2020,Eddieb122203,Tue Oct 23 01:34:59 +0000 2012,168,898882100,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032672332099584,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:02 +0000 2020,MyBoyTrent,Thu Dec 01 22:18:57 +0000 2016,1361,804449733267910656,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032674546692097,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:03 +0000 2020,pandrews122,Thu Aug 20 23:31:46 +0000 2009,2251,67456959,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032675368812545,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:03 +0000 2020,MarkHay30717963,Sun Feb 17 19:42:03 +0000 2019,167,1097219646271471616,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032676752850944,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:03 +0000 2020,Richard57344986,Thu Nov 03 01:22:41 +0000 2016,3339,793986724724613120,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032677096783872,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:03 +0000 2020,NHale1776,Sun Dec 22 00:34:09 +0000 2019,3390,1208546151676436480,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032677784760321,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:03 +0000 2020,EliasGadea2,Thu Oct 11 02:41:52 +0000 2018,106,1050214874700308480,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032678107693056,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:03 +0000 2020,calford2009,Tue Sep 20 20:56:53 +0000 2011,118,376994923,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032680133578752,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:04 +0000 2020,jetrotter,Wed Dec 02 17:24:47 +0000 2009,45112,94132483,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032680414519296,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:04 +0000 2020,Brooksie82697,Thu Nov 24 12:12:13 +0000 2016,138,801760331219501056,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032680527654915,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:04 +0000 2020,freep2018,Fri Jul 28 12:58:08 +0000 2017,181,890919301410172928,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032680699691009,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:04 +0000 2020,RG149203192,Fri Mar 13 23:13:57 +0000 2020,9,1238604084644589574,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032681106538497,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:04 +0000 2020,SundayKaluAwa1,Fri Apr 15 08:02:08 +0000 2016,204,720884901243969536,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032683895832576,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:05 +0000 2020,veteran_nov,Thu Dec 19 08:29:01 +0000 2019,181,1207578519661940738,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032684235526144,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:05 +0000 2020,alegato83,Tue Jun 19 13:49:26 +0000 2012,255,612568735,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032684373901312,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:05 +0000 2020,1chericane,Sat Aug 08 15:36:59 +0000 2015,1552,3309829231,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032686622130178,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:05 +0000 2020,daynutrition,Thu Nov 19 22:18:19 +0000 2009,2437,91206778,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032686764744704,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:05 +0000 2020,yankee1995,Fri Aug 30 23:36:36 +0000 2019,1973,1167581864909058048,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032688996024321,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:06 +0000 2020,igonatural,Tue Jun 10 01:15:02 +0000 2008,1005,15067951,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032689377796096,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:06 +0000 2020,gray34758,Thu Feb 26 02:27:59 +0000 2015,4702,3042157267,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032691479097345,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:07 +0000 2020,livingonthebay,Fri Mar 27 14:22:08 +0000 2015,2313,3121370115,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032691969822720,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:07 +0000 2020,MrFeral_,Wed Apr 15 14:40:39 +0000 2020,5825,1250433733305307138,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032694687694848,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:07 +0000 2020,DWYBOIM,Thu Jan 05 03:30:24 +0000 2017,3611,816849300969885696,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032695123902465,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:07 +0000 2020,LouLouKing8,Thu Oct 17 17:13:18 +0000 2019,4206,1184879804887289862,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032698563231744,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:08 +0000 2020,Theocharles,Fri Jul 01 17:54:25 +0000 2011,62,327512092,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032699586760704,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:09 +0000 2020,KurtSchingoethe,Wed Jul 27 02:16:42 +0000 2016,13947,758123917806534656,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032699624435718,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:09 +0000 2020,mwilliams3865,Wed Apr 04 11:34:19 +0000 2012,5406,545139282,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032700735963138,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:09 +0000 2020,Erickalb3,Sun May 19 00:01:08 +0000 2013,2665,1439727396,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032701306425345,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:09 +0000 2020,JPB_53,Thu Jun 25 19:39:57 +0000 2009,1993,50745143,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032701587361793,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:09 +0000 2020,Janetakins9,Tue Oct 08 15:31:56 +0000 2019,243,1181592962507182080,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032703323701248,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:09 +0000 2020,5mvaldivia2017,Fri Jan 06 00:34:37 +0000 2017,109,817167451938910208,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032709095165953,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:11 +0000 2020,Midclassman83,Fri Dec 16 23:37:09 +0000 2016,1964,809905232574550016,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032711599226880,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:11 +0000 2020,SusanJaworski1,Mon Jul 16 22:08:04 +0000 2018,439,1018980612017926144,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032714392535040,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:12 +0000 2020,ApillMag,Sun Mar 04 14:14:10 +0000 2018,643,970301376667537409,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032714627514369,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:12 +0000 2020,GGma1115,Mon Sep 02 12:54:03 +0000 2019,5133,1168507215508135936,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032716871487488,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:13 +0000 2020,Terri26165143,Tue Nov 27 17:17:57 +0000 2018,46,1067467576287076355,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032717181784065,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:13 +0000 2020,bllyrush,Fri Apr 12 17:47:19 +0000 2013,2736,1347360060,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032717316001793,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:13 +0000 2020,tteegar,Tue Aug 31 23:34:26 +0000 2010,59684,185425059,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032717701771264,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:13 +0000 2020,ilovemusicks,Fri Dec 11 03:32:47 +0000 2009,216,96048286,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032718070976513,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:13 +0000 2020,64Rivergirl,Sun Nov 22 05:42:43 +0000 2015,3598,4319845160,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032719035674632,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:13 +0000 2020,avassoli,Sun Jul 16 10:55:47 +0000 2017,882,886539856087846912,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032719694237696,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:13 +0000 2020,Kimmypoo25Paul,Sat Jan 14 20:44:36 +0000 2017,93,820371057068638210,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032720415600642,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:14 +0000 2020,GeoffreyClewes,Sun Jan 10 00:33:52 +0000 2016,409,4759364974,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032720893751297,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:14 +0000 2020,__IntoTheWild_,Sat Nov 04 16:19:40 +0000 2017,1220,926846417313902592,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032726983925761,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:15 +0000 2020,heron1993,Thu Jun 28 14:29:22 +0000 2012,3577,621111879,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032727038402560,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:15 +0000 2020,joav19,Wed Mar 21 11:19:08 +0000 2012,4670,532141159,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032728405622784,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:15 +0000 2020,kjgheroman,Wed Apr 11 06:15:42 +0000 2012,900,550829262,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032729743777792,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:01:16 +0000 2020,truedondil,Fri Feb 13 23:11:11 +0000 2015,244,3035630123,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
